request_id,hospital_id,hospital_name,request_latitude,request_longitude,request_state,requested_specialty,requested_condition,hospital_latitude,hospital_longitude,distance_km,state,district,hospital_category,hospital_care_type,specialty_match,specialty_match_strength,total_beds,number_doctor,log_total_beds,log_number_doctor,emergency_available,emergency_unknown,emergency_score,state_total_demand,condition_demand,condition_share_of_state_demand,capacity_score,distance_score,demand_pressure_score,synthetic_heuristic_target
REQ0294,10603,Jayashree Multispeciality Hospital,13.08150035433133,77.58545102282953,karnataka,general surgery,Prostate Cancer,12.9993935,77.540421,10.3513,Karnataka,Bengaluru Urban,Private,Hospital,0,0.0,23.0,0.0,3.1780538303479458,0.0,0.0,0,0.0,32,5,0.15625,0.12677,0.59597,0.833333,0.23422
REQ0294,10575,Apollo Speciality Hospital,13.08150035433133,77.58545102282953,karnataka,general surgery,Prostate Cancer,12.9587626,77.5235076,15.2085,Karnataka,Bengaluru Urban,Private,Hospital,0,0.0,250.0,0.0,5.5254529391317835,0.0,0.0,0,0.0,32,5,0.15625,0.583346,0.467469,0.833333,0.322664
REQ0294,15543,Fortis Hiranandani Hospital,13.08150035433133,77.58545102282953,karnataka,general surgery,Prostate Cancer,18.7501386,73.0420662,795.6735,Maharashtra,Mumbai,Private,Hospital,0,0.0,149.0,0.0,5.0106352940962555,0.0,0.0,0,0.0,32,5,0.15625,0.483213,0.0,0.833333,0.204137
REQ0294,15544,Jaslok Hospital,13.08150035433133,77.58545102282953,karnataka,general surgery,Prostate Cancer,18.9681978,72.8072647,830.0273,Maharashtra,Mumbai,Private,Hospital,1,1.0,364.0,0.0,5.8998973535824915,0.0,0.0,0,0.0,32,5,0.15625,0.65,0.0,0.833333,0.545833
REQ0294,15573,Rane Heart Hospital,13.08150035433133,77.58545102282953,karnataka,general surgery,Prostate Cancer,19.0691719,72.902584,832.6734,Maharashtra,Mumbai,Private,Hospital,0,0.0,30.0,0.0,3.4339872044851463,0.0,0.0,0,0.0,32,5,0.15625,0.17655,0.0,0.833333,0.127471
REQ0294,15546,Zynova Heart Hospital,13.08150035433133,77.58545102282953,karnataka,general surgery,Prostate Cancer,19.0889039,72.907247,834.1145,Maharashtra,Mumbai,Private,Hospital,0,0.0,5.0,0.0,1.791759469228055,0.0,0.0,0,0.0,32,5,0.15625,0.0,0.0,0.833333,0.083333
REQ0294,15578,Sai Seva Hospital And Icu,13.08150035433133,77.58545102282953,karnataka,general surgery,Prostate Cancer,19.157935,72.9934762,834.7796,Maharashtra,Mumbai,Private,Hospital,0,0.0,25.0,0.0,3.258096538021482,0.0,0.0,0,0.0,32,5,0.15625,0.142339,0.0,0.833333,0.118918
REQ0294,15542,Lilavati Hospital and Research Centre,13.08150035433133,77.58545102282953,karnataka,general surgery,Prostate Cancer,19.0515721,72.8346314,835.5099,Maharashtra,Mumbai,Private,Hospital,0,0.0,314.0,0.0,5.752572638825633,0.0,0.0,0,0.0,32,5,0.15625,0.627522,0.0,0.833333,0.240214
REQ0294,15571,Platinum Hospitals,13.08150035433133,77.58545102282953,karnataka,general surgery,Prostate Cancer,19.1565109,72.9637728,836.5189,Maharashtra,Mumbai,Private,Hospital,0,0.0,100.0,0.0,4.61512051684126,0.0,0.0,0,0.0,32,5,0.15625,0.406284,0.0,0.833333,0.184904
REQ0294,15553,Hira Mongi Navneet Hospital,13.08150035433133,77.58545102282953,karnataka,general surgery,Prostate Cancer,19.1709732,72.9505973,838.6357,Maharashtra,Mumbai,Private,Hospital,0,0.0,120.0,0.0,4.795790545596741,0.0,0.0,0,0.0,32,5,0.15625,0.441425,0.0,0.833333,0.19369
REQ0294,15565,Nanavati Hospital,13.08150035433133,77.58545102282953,karnataka,general surgery,Prostate Cancer,19.094854,72.839654,838.9788,Maharashtra,Mumbai,Public/ Government,Hospital,0,0.0,352.0,0.0,5.8664680569332965,0.0,0.0,0,0.0,32,5,0.15625,0.649675,0.0,0.833333,0.245752
REQ0294,15572,\nDr.Mukhi's Raj Hospital,13.08150035433133,77.58545102282953,karnataka,general surgery,Prostate Cancer,19.1725542,72.942537,839.2842,Maharashtra,Mumbai,Private,Hospital,0,0.0,50.0,0.0,3.9318256327243257,0.0,0.0,0,0.0,32,5,0.15625,0.273381,0.0,0.833333,0.151679
REQ0294,15541,Holy Spirit Hospital,13.08150035433133,77.58545102282953,karnataka,general surgery,Prostate Cancer,19.1229678,72.8641387,839.8776,Maharashtra,Mumbai,Public/ Government,Hospital,0,0.0,350.0,0.0,5.860786223465865,0.0,0.0,0,0.0,32,5,0.15625,0.64857,0.0,0.833333,0.245476
REQ0294,15545,Fortis Hospital Mulund,13.08150035433133,77.58545102282953,karnataka,general surgery,Prostate Cancer,19.1918191,72.8348753,847.8221,Maharashtra,Mumbai,Private,Hospital,0,0.0,300.0,0.0,5.707110264748875,0.0,0.0,0,0.0,32,5,0.15625,0.618679,0.0,0.833333,0.238003
REQ0294,3202,"Dhwani General Hospital, Nursing Home and Materity Home",13.08150035433133,77.58545102282953,karnataka,general surgery,Prostate Cancer,23.0100698,72.6450387,1220.9593,Gujarat,Ahmedabad,Private,Hospital,0,0.0,20.0,0.0,3.044522437723423,0.0,0.0,0,0.0,32,5,0.15625,0.100798,0.0,0.833333,0.108533
REQ0294,3209,Aims Hospital,13.08150035433133,77.58545102282953,karnataka,general surgery,Prostate Cancer,22.9995425,72.5566256,1223.9264,Gujarat,Ahmedabad,Public/ Government,Hospital,0,0.0,61.0,0.0,4.127134385045092,0.0,0.0,0,0.0,32,5,0.15625,0.311369,0.0,0.833333,0.161176
REQ0294,3208,Parekhs Hospital Pvt.Ltd,13.08150035433133,77.58545102282953,karnataka,general surgery,Prostate Cancer,23.0141755,72.5316915,1226.5241,Gujarat,Ahmedabad,Private,Hospital,1,1.0,60.0,0.0,4.110873864173311,0.0,0.0,0,0.0,32,5,0.15625,0.308206,0.0,0.833333,0.460385
REQ0294,3200,Hemato Oncology Clinic Pvt.Ltd.,13.08150035433133,77.58545102282953,karnataka,general surgery,Prostate Cancer,23.0365437,72.5611395,1227.4019,Gujarat,Ahmedabad,Private,Hospital,0,0.0,12.0,0.0,2.5649493574615367,0.0,0.0,0,0.0,32,5,0.15625,0.007519,0.0,0.833333,0.085213
REQ0294,3206,Life Care Emergency Centre,13.08150035433133,77.58545102282953,karnataka,general surgery,Prostate Cancer,28.6491211,70.6514213,1873.7398,Gujarat,Ahmedabad,Private,Hospital,0,0.0,48.0,0.0,3.8918202981106265,0.0,0.0,0,0.0,32,5,0.15625,0.2656,0.0,0.833333,0.149733
REQ0294,15557,Kapadia Multispeciality Hospital,13.08150035433133,77.58545102282953,karnataka,general surgery,Prostate Cancer,32.2396325,77.1887145,2130.6734,Maharashtra,Mumbai,Private,Hospital,0,0.0,30.0,0.0,3.4339872044851463,0.0,0.0,0,0.0,32,5,0.15625,0.17655,0.0,0.833333,0.127471
REQ0295,15565,Nanavati Hospital,19.08898943887995,72.83149259304793,maharashtra,general surgery,Allergic Reaction,19.094854,72.839654,1.0774,Maharashtra,Mumbai,Public/ Government,Hospital,0,0.0,352.0,0.0,5.8664680569332965,0.0,0.0,0,0.0,38,1,0.02631578947368421,0.649675,0.947557,0.966667,0.448597
REQ0295,15542,Lilavati Hospital and Research Centre,19.08898943887995,72.83149259304793,maharashtra,general surgery,Allergic Reaction,19.0515721,72.8346314,4.1737,Maharashtra,Mumbai,Private,Hospital,0,0.0,314.0,0.0,5.752572638825633,0.0,0.0,0,0.0,38,1,0.02631578947368421,0.627522,0.811652,0.966667,0.415877
REQ0295,15541,Holy Spirit Hospital,19.08898943887995,72.83149259304793,maharashtra,general surgery,Allergic Reaction,19.1229678,72.8641387,5.103,Maharashtra,Mumbai,Public/ Government,Hospital,0,0.0,350.0,0.0,5.860786223465865,0.0,0.0,0,0.0,38,1,0.02631578947368421,0.64857,0.7748,0.966667,0.413769
REQ0295,15573,Rane Heart Hospital,19.08898943887995,72.83149259304793,maharashtra,general surgery,Allergic Reaction,19.0691719,72.902584,7.789,Maharashtra,Mumbai,Private,Hospital,0,0.0,30.0,0.0,3.4339872044851463,0.0,0.0,0,0.0,38,1,0.02631578947368421,0.17655,0.67743,0.966667,0.27629
REQ0295,15546,Zynova Heart Hospital,19.08898943887995,72.83149259304793,maharashtra,general surgery,Allergic Reaction,19.0889039,72.907247,7.9603,Maharashtra,Mumbai,Private,Hospital,0,0.0,5.0,0.0,1.791759469228055,0.0,0.0,0,0.0,38,1,0.02631578947368421,0.0,0.671651,0.966667,0.230997
REQ0295,15545,Fortis Hospital Mulund,19.08898943887995,72.83149259304793,maharashtra,general surgery,Allergic Reaction,19.1918191,72.8348753,11.4397,Maharashtra,Mumbai,Private,Hospital,0,0.0,300.0,0.0,5.707110264748875,0.0,0.0,0,0.0,38,1,0.02631578947368421,0.618679,0.564405,0.966667,0.364217
REQ0295,15544,Jaslok Hospital,19.08898943887995,72.83149259304793,maharashtra,general surgery,Allergic Reaction,18.9681978,72.8072647,13.6708,Maharashtra,Mumbai,Private,Hospital,1,1.0,364.0,0.0,5.8998973535824915,0.0,0.0,0,0.0,38,1,0.02631578947368421,0.65,0.504828,0.966667,0.660132
REQ0295,15572,\nDr.Mukhi's Raj Hospital,19.08898943887995,72.83149259304793,maharashtra,general surgery,Allergic Reaction,19.1725542,72.942537,14.9141,Maharashtra,Mumbai,Private,Hospital,0,0.0,50.0,0.0,3.9318256327243257,0.0,0.0,0,0.0,38,1,0.02631578947368421,0.273381,0.474401,0.966667,0.259892
REQ0295,15553,Hira Mongi Navneet Hospital,19.08898943887995,72.83149259304793,maharashtra,general surgery,Allergic Reaction,19.1709732,72.9505973,15.4812,Maharashtra,Mumbai,Private,Hospital,0,0.0,120.0,0.0,4.795790545596741,0.0,0.0,0,0.0,38,1,0.02631578947368421,0.441425,0.461137,0.966667,0.29925
REQ0295,15571,Platinum Hospitals,19.08898943887995,72.83149259304793,maharashtra,general surgery,Allergic Reaction,19.1565109,72.9637728,15.7957,Maharashtra,Mumbai,Private,Hospital,0,0.0,100.0,0.0,4.61512051684126,0.0,0.0,0,0.0,38,1,0.02631578947368421,0.406284,0.453942,0.966667,0.289026
REQ0295,15578,Sai Seva Hospital And Icu,19.08898943887995,72.83149259304793,maharashtra,general surgery,Allergic Reaction,19.157935,72.9934762,18.6649,Maharashtra,Mumbai,Private,Hospital,0,0.0,25.0,0.0,3.258096538021482,0.0,0.0,0,0.0,38,1,0.02631578947368421,0.142339,0.393275,0.966667,0.210906
REQ0295,15543,Fortis Hiranandani Hospital,19.08898943887995,72.83149259304793,maharashtra,general surgery,Allergic Reaction,18.7501386,73.0420662,43.7068,Maharashtra,Mumbai,Private,Hospital,0,0.0,149.0,0.0,5.0106352940962555,0.0,0.0,0,0.0,38,1,0.02631578947368421,0.483213,0.11244,0.966667,0.239958
REQ0295,3209,Aims Hospital,19.08898943887995,72.83149259304793,maharashtra,general surgery,Allergic Reaction,22.9995425,72.5566256,435.7684,Gujarat,Ahmedabad,Public/ Government,Hospital,0,0.0,61.0,0.0,4.127134385045092,0.0,0.0,0,0.0,38,1,0.02631578947368421,0.311369,0.0,0.966667,0.174509
REQ0295,3202,"Dhwani General Hospital, Nursing Home and Materity Home",19.08898943887995,72.83149259304793,maharashtra,general surgery,Allergic Reaction,23.0100698,72.6450387,436.4337,Gujarat,Ahmedabad,Private,Hospital,0,0.0,20.0,0.0,3.044522437723423,0.0,0.0,0,0.0,38,1,0.02631578947368421,0.100798,0.0,0.966667,0.121866
REQ0295,3208,Parekhs Hospital Pvt.Ltd,19.08898943887995,72.83149259304793,maharashtra,general surgery,Allergic Reaction,23.0141755,72.5316915,437.5682,Gujarat,Ahmedabad,Private,Hospital,1,1.0,60.0,0.0,4.110873864173311,0.0,0.0,0,0.0,38,1,0.02631578947368421,0.308206,0.0,0.966667,0.473718
REQ0295,3200,Hemato Oncology Clinic Pvt.Ltd.,19.08898943887995,72.83149259304793,maharashtra,general surgery,Allergic Reaction,23.0365437,72.5611395,439.8436,Gujarat,Ahmedabad,Private,Hospital,0,0.0,12.0,0.0,2.5649493574615367,0.0,0.0,0,0.0,38,1,0.02631578947368421,0.007519,0.0,0.966667,0.098547
REQ0295,10603,Jayashree Multispeciality Hospital,19.08898943887995,72.83149259304793,maharashtra,general surgery,Allergic Reaction,12.9993935,77.540421,843.4604,Karnataka,Bengaluru Urban,Private,Hospital,0,0.0,23.0,0.0,3.1780538303479458,0.0,0.0,0,0.0,38,1,0.02631578947368421,0.12677,0.0,0.966667,0.128359
REQ0295,10575,Apollo Speciality Hospital,19.08898943887995,72.83149259304793,maharashtra,general surgery,Allergic Reaction,12.9587626,77.5235076,846.0487,Karnataka,Bengaluru Urban,Private,Hospital,0,0.0,250.0,0.0,5.5254529391317835,0.0,0.0,0,0.0,38,1,0.02631578947368421,0.583346,0.0,0.966667,0.242503
REQ0295,3206,Life Care Emergency Centre,19.08898943887995,72.83149259304793,maharashtra,general surgery,Allergic Reaction,28.6491211,70.6514213,1085.8237,Gujarat,Ahmedabad,Private,Hospital,0,0.0,48.0,0.0,3.8918202981106265,0.0,0.0,0,0.0,38,1,0.02631578947368421,0.2656,0.0,0.966667,0.163067
REQ0295,15557,Kapadia Multispeciality Hospital,19.08898943887995,72.83149259304793,maharashtra,general surgery,Allergic Reaction,32.2396325,77.1887145,1525.6328,Maharashtra,Mumbai,Private,Hospital,0,0.0,30.0,0.0,3.4339872044851463,0.0,0.0,0,0.0,38,1,0.02631578947368421,0.17655,0.0,0.966667,0.140804
REQ0296,15544,Jaslok Hospital,18.94548358786205,72.84190995644808,maharashtra,neurology,Allergic Reaction,18.9681978,72.8072647,4.4333,Maharashtra,Mumbai,Private,Hospital,0,0.0,364.0,0.0,5.8998973535824915,0.0,0.0,0,0.0,38,1,0.02631578947368421,0.65,0.801185,0.966667,0.419404
REQ0296,15542,Lilavati Hospital and Research Centre,18.94548358786205,72.84190995644808,maharashtra,neurology,Allergic Reaction,19.0515721,72.8346314,11.8213,Maharashtra,Mumbai,Private,Hospital,1,1.0,314.0,0.0,5.752572638825633,0.0,0.0,0,0.0,38,1,0.02631578947368421,0.627522,0.553737,0.966667,0.664294
REQ0296,15573,Rane Heart Hospital,18.94548358786205,72.84190995644808,maharashtra,neurology,Allergic Reaction,19.0691719,72.902584,15.1608,Maharashtra,Mumbai,Private,Hospital,0,0.0,30.0,0.0,3.4339872044851463,0.0,0.0,0,0.0,38,1,0.02631578947368421,0.17655,0.468585,0.966667,0.234521
REQ0296,15565,Nanavati Hospital,18.94548358786205,72.84190995644808,maharashtra,neurology,Allergic Reaction,19.094854,72.839654,16.6109,Maharashtra,Mumbai,Public/ Government,Hospital,0,0.0,352.0,0.0,5.8664680569332965,0.0,0.0,0,0.0,38,1,0.02631578947368421,0.649675,0.435811,0.966667,0.346248
REQ0296,15546,Zynova Heart Hospital,18.94548358786205,72.84190995644808,maharashtra,neurology,Allergic Reaction,19.0889039,72.907247,17.3639,Maharashtra,Mumbai,Private,Hospital,0,0.0,5.0,0.0,1.791759469228055,0.0,0.0,0,0.0,38,1,0.02631578947368421,0.0,0.419708,0.966667,0.180608
REQ0296,15541,Holy Spirit Hospital,18.94548358786205,72.84190995644808,maharashtra,neurology,Allergic Reaction,19.1229678,72.8641387,19.8732,Maharashtra,Mumbai,Public/ Government,Hospital,1,1.0,350.0,0.0,5.860786223465865,0.0,0.0,0,0.0,38,1,0.02631578947368421,0.64857,0.370219,0.966667,0.632853
REQ0296,15571,Platinum Hospitals,18.94548358786205,72.84190995644808,maharashtra,neurology,Allergic Reaction,19.1565109,72.9637728,26.7333,Maharashtra,Mumbai,Private,Hospital,0,0.0,100.0,0.0,4.61512051684126,0.0,0.0,0,0.0,38,1,0.02631578947368421,0.406284,0.26272,0.966667,0.250782
REQ0296,15572,\nDr.Mukhi's Raj Hospital,18.94548358786205,72.84190995644808,maharashtra,neurology,Allergic Reaction,19.1725542,72.942537,27.3746,Maharashtra,Mumbai,Private,Hospital,0,0.0,50.0,0.0,3.9318256327243257,0.0,0.0,0,0.0,38,1,0.02631578947368421,0.273381,0.25443,0.966667,0.215898
REQ0296,15545,Fortis Hospital Mulund,18.94548358786205,72.84190995644808,maharashtra,neurology,Allergic Reaction,19.1918191,72.8348753,27.4013,Maharashtra,Mumbai,Private,Hospital,1,1.0,300.0,0.0,5.707110264748875,0.0,0.0,0,0.0,38,1,0.02631578947368421,0.618679,0.254091,0.966667,0.602155
REQ0296,15553,Hira Mongi Navneet Hospital,18.94548358786205,72.84190995644808,maharashtra,neurology,Allergic Reaction,19.1709732,72.9505973,27.5528,Maharashtra,Mumbai,Private,Hospital,0,0.0,120.0,0.0,4.795790545596741,0.0,0.0,0,0.0,38,1,0.02631578947368421,0.441425,0.252173,0.966667,0.257457
REQ0296,15578,Sai Seva Hospital And Icu,18.94548358786205,72.84190995644808,maharashtra,neurology,Allergic Reaction,19.157935,72.9934762,28.4929,Maharashtra,Mumbai,Private,Hospital,0,0.0,25.0,0.0,3.258096538021482,0.0,0.0,0,0.0,38,1,0.02631578947368421,0.142339,0.240594,0.966667,0.18037
REQ0296,15543,Fortis Hiranandani Hospital,18.94548358786205,72.84190995644808,maharashtra,neurology,Allergic Reaction,18.7501386,73.0420662,30.2567,Maharashtra,Mumbai,Private,Hospital,1,1.0,149.0,0.0,5.0106352940962555,0.0,0.0,0,0.0,38,1,0.02631578947368421,0.483213,0.220284,0.966667,0.561527
REQ0296,3209,Aims Hospital,18.94548358786205,72.84190995644808,maharashtra,neurology,Allergic Reaction,22.9995425,72.5566256,451.7629,Gujarat,Ahmedabad,Public/ Government,Hospital,0,0.0,61.0,0.0,4.127134385045092,0.0,0.0,0,0.0,38,1,0.02631578947368421,0.311369,0.0,0.966667,0.174509
REQ0296,3202,"Dhwani General Hospital, Nursing Home and Materity Home",18.94548358786205,72.84190995644808,maharashtra,neurology,Allergic Reaction,23.0100698,72.6450387,452.4237,Gujarat,Ahmedabad,Private,Hospital,0,0.0,20.0,0.0,3.044522437723423,0.0,0.0,0,0.0,38,1,0.02631578947368421,0.100798,0.0,0.966667,0.121866
REQ0296,3208,Parekhs Hospital Pvt.Ltd,18.94548358786205,72.84190995644808,maharashtra,neurology,Allergic Reaction,23.0141755,72.5316915,453.5628,Gujarat,Ahmedabad,Private,Hospital,0,0.0,60.0,0.0,4.110873864173311,0.0,0.0,0,0.0,38,1,0.02631578947368421,0.308206,0.0,0.966667,0.173718
REQ0296,3200,Hemato Oncology Clinic Pvt.Ltd.,18.94548358786205,72.84190995644808,maharashtra,neurology,Allergic Reaction,23.0365437,72.5611395,455.8381,Gujarat,Ahmedabad,Private,Hospital,0,0.0,12.0,0.0,2.5649493574615367,0.0,0.0,0,0.0,38,1,0.02631578947368421,0.007519,0.0,0.966667,0.098547
REQ0296,10603,Jayashree Multispeciality Hospital,18.94548358786205,72.84190995644808,maharashtra,neurology,Allergic Reaction,12.9993935,77.540421,830.1491,Karnataka,Bengaluru Urban,Private,Hospital,0,0.0,23.0,0.0,3.1780538303479458,0.0,0.0,0,0.0,38,1,0.02631578947368421,0.12677,0.0,0.966667,0.128359
REQ0296,10575,Apollo Speciality Hospital,18.94548358786205,72.84190995644808,maharashtra,neurology,Allergic Reaction,12.9587626,77.5235076,832.6935,Karnataka,Bengaluru Urban,Private,Hospital,0,0.0,250.0,0.0,5.5254529391317835,0.0,0.0,0,0.0,38,1,0.02631578947368421,0.583346,0.0,0.966667,0.242503
REQ0296,3206,Life Care Emergency Centre,18.94548358786205,72.84190995644808,maharashtra,neurology,Allergic Reaction,28.6491211,70.6514213,1101.6863,Gujarat,Ahmedabad,Private,Hospital,0,0.0,48.0,0.0,3.8918202981106265,0.0,0.0,0,0.0,38,1,0.02631578947368421,0.2656,0.0,0.966667,0.163067
REQ0296,15557,Kapadia Multispeciality Hospital,18.94548358786205,72.84190995644808,maharashtra,neurology,Allergic Reaction,32.2396325,77.1887145,1540.7054,Maharashtra,Mumbai,Private,Hospital,0,0.0,30.0,0.0,3.4339872044851463,0.0,0.0,0,0.0,38,1,0.02631578947368421,0.17655,0.0,0.966667,0.140804
REQ0297,15553,Hira Mongi Navneet Hospital,19.23283125699586,72.9734817315944,maharashtra,cardiology,Fractured Arm,19.1709732,72.9505973,7.286,Maharashtra,Mumbai,Private,Hospital,0,0.0,120.0,0.0,4.795790545596741,0.0,0.0,0,0.0,38,30,0.7894736842105263,0.441425,0.694683,0.0,0.249293
REQ0297,15572,\nDr.Mukhi's Raj Hospital,19.23283125699586,72.9734817315944,maharashtra,cardiology,Fractured Arm,19.1725542,72.942537,7.4487,Maharashtra,Mumbai,Private,Hospital,0,0.0,50.0,0.0,3.9318256327243257,0.0,0.0,0,0.0,38,30,0.7894736842105263,0.273381,0.689056,0.0,0.206156
REQ0297,15571,Platinum Hospitals,19.23283125699586,72.9734817315944,maharashtra,cardiology,Fractured Arm,19.1565109,72.9637728,8.5475,Maharashtra,Mumbai,Private,Hospital,0,0.0,100.0,0.0,4.61512051684126,0.0,0.0,0,0.0,38,30,0.7894736842105263,0.406284,0.65222,0.0,0.232015
REQ0297,15578,Sai Seva Hospital And Icu,19.23283125699586,72.9734817315944,maharashtra,cardiology,Fractured Arm,19.157935,72.9934762,8.5887,Maharashtra,Mumbai,Private,Hospital,1,1.0,25.0,0.0,3.258096538021482,0.0,0.0,0,0.0,38,30,0.7894736842105263,0.142339,0.650877,0.0,0.46576
REQ0297,15545,Fortis Hospital Mulund,19.23283125699586,72.9734817315944,maharashtra,cardiology,Fractured Arm,19.1918191,72.8348753,15.2517,Maharashtra,Mumbai,Private,Hospital,1,1.0,300.0,0.0,5.707110264748875,0.0,0.0,0,0.0,38,30,0.7894736842105263,0.618679,0.466459,0.0,0.547962
REQ0297,15541,Holy Spirit Hospital,19.23283125699586,72.9734817315944,maharashtra,cardiology,Fractured Arm,19.1229678,72.8641387,16.7664,Maharashtra,Mumbai,Public/ Government,Hospital,1,1.0,350.0,0.0,5.860786223465865,0.0,0.0,0,0.0,38,30,0.7894736842105263,0.64857,0.432437,0.0,0.54863
REQ0297,15546,Zynova Heart Hospital,19.23283125699586,72.9734817315944,maharashtra,cardiology,Fractured Arm,19.0889039,72.907247,17.4507,Maharashtra,Mumbai,Private,Hospital,1,1.0,5.0,0.0,1.791759469228055,0.0,0.0,0,0.0,38,30,0.7894736842105263,0.0,0.41789,0.0,0.383578
REQ0297,15573,Rane Heart Hospital,19.23283125699586,72.9734817315944,maharashtra,cardiology,Fractured Arm,19.0691719,72.902584,19.663,Maharashtra,Mumbai,Private,Hospital,1,1.0,30.0,0.0,3.4339872044851463,0.0,0.0,0,0.0,38,30,0.7894736842105263,0.17655,0.374132,0.0,0.418964
REQ0297,15565,Nanavati Hospital,19.23283125699586,72.9734817315944,maharashtra,cardiology,Fractured Arm,19.094854,72.839654,20.8079,Maharashtra,Mumbai,Public/ Government,Hospital,0,0.0,352.0,0.0,5.8664680569332965,0.0,0.0,0,0.0,38,30,0.7894736842105263,0.649675,0.353315,0.0,0.233082
REQ0297,15542,Lilavati Hospital and Research Centre,19.23283125699586,72.9734817315944,maharashtra,cardiology,Fractured Arm,19.0515721,72.8346314,24.8792,Maharashtra,Mumbai,Private,Hospital,1,1.0,314.0,0.0,5.752572638825633,0.0,0.0,0,0.0,38,30,0.7894736842105263,0.627522,0.288241,0.0,0.514529
REQ0297,15544,Jaslok Hospital,19.23283125699586,72.9734817315944,maharashtra,cardiology,Fractured Arm,18.9681978,72.8072647,34.2186,Maharashtra,Mumbai,Private,Hospital,1,1.0,364.0,0.0,5.8998973535824915,0.0,0.0,0,0.0,38,30,0.7894736842105263,0.65,0.180698,0.0,0.49864
REQ0297,15543,Fortis Hiranandani Hospital,19.23283125699586,72.9734817315944,maharashtra,cardiology,Fractured Arm,18.7501386,73.0420662,54.1553,Maharashtra,Mumbai,Private,Hospital,1,1.0,149.0,0.0,5.0106352940962555,0.0,0.0,0,0.0,38,30,0.7894736842105263,0.483213,0.066686,0.0,0.43414
REQ0297,3209,Aims Hospital,19.23283125699586,72.9734817315944,maharashtra,cardiology,Fractured Arm,22.9995425,72.5566256,421.0647,Gujarat,Ahmedabad,Public/ Government,Hospital,0,0.0,61.0,0.0,4.127134385045092,0.0,0.0,0,0.0,38,30,0.7894736842105263,0.311369,0.0,0.0,0.077842
REQ0297,3202,"Dhwani General Hospital, Nursing Home and Materity Home",19.23283125699586,72.9734817315944,maharashtra,cardiology,Fractured Arm,23.0100698,72.6450387,421.389,Gujarat,Ahmedabad,Private,Hospital,0,0.0,20.0,0.0,3.044522437723423,0.0,0.0,0,0.0,38,30,0.7894736842105263,0.100798,0.0,0.0,0.025199
REQ0297,3208,Parekhs Hospital Pvt.Ltd,19.23283125699586,72.9734817315944,maharashtra,cardiology,Fractured Arm,23.0141755,72.5316915,422.9552,Gujarat,Ahmedabad,Private,Hospital,0,0.0,60.0,0.0,4.110873864173311,0.0,0.0,0,0.0,38,30,0.7894736842105263,0.308206,0.0,0.0,0.077052
REQ0297,3200,Hemato Oncology Clinic Pvt.Ltd.,19.23283125699586,72.9734817315944,maharashtra,cardiology,Fractured Arm,23.0365437,72.5611395,425.1096,Gujarat,Ahmedabad,Private,Hospital,0,0.0,12.0,0.0,2.5649493574615367,0.0,0.0,0,0.0,38,30,0.7894736842105263,0.007519,0.0,0.0,0.00188
REQ0297,10603,Jayashree Multispeciality Hospital,19.23283125699586,72.9734817315944,maharashtra,cardiology,Fractured Arm,12.9993935,77.540421,847.4279,Karnataka,Bengaluru Urban,Private,Hospital,0,0.0,23.0,0.0,3.1780538303479458,0.0,0.0,0,0.0,38,30,0.7894736842105263,0.12677,0.0,0.0,0.031693
REQ0297,10575,Apollo Speciality Hospital,19.23283125699586,72.9734817315944,maharashtra,cardiology,Fractured Arm,12.9587626,77.5235076,850.1205,Karnataka,Bengaluru Urban,Private,Hospital,0,0.0,250.0,0.0,5.5254529391317835,0.0,0.0,0,0.0,38,30,0.7894736842105263,0.583346,0.0,0.0,0.145837
REQ0297,3206,Life Care Emergency Centre,19.23283125699586,72.9734817315944,maharashtra,cardiology,Fractured Arm,28.6491211,70.6514213,1073.2159,Gujarat,Ahmedabad,Private,Hospital,0,0.0,48.0,0.0,3.8918202981106265,0.0,0.0,0,0.0,38,30,0.7894736842105263,0.2656,0.0,0.0,0.0664
REQ0297,15557,Kapadia Multispeciality Hospital,19.23283125699586,72.9734817315944,maharashtra,cardiology,Fractured Arm,32.2396325,77.1887145,1506.2244,Maharashtra,Mumbai,Private,Hospital,0,0.0,30.0,0.0,3.4339872044851463,0.0,0.0,0,0.0,38,30,0.7894736842105263,0.17655,0.0,0.0,0.044137
REQ0298,15573,Rane Heart Hospital,19.0714061979847,72.87036196686351,maharashtra,critical care,Prostate Cancer,19.0691719,72.902584,3.3954,Maharashtra,Mumbai,Private,Hospital,0,0.0,30.0,0.0,3.4339872044851463,0.0,0.0,0,0.0,38,3,0.07894736842105263,0.17655,0.843859,0.9,0.302909
REQ0298,15565,Nanavati Hospital,19.0714061979847,72.87036196686351,maharashtra,critical care,Prostate Cancer,19.094854,72.839654,4.1486,Maharashtra,Mumbai,Public/ Government,Hospital,0,0.0,352.0,0.0,5.8664680569332965,0.0,0.0,0,0.0,38,3,0.07894736842105263,0.649675,0.81267,0.9,0.414953
REQ0298,15546,Zynova Heart Hospital,19.0714061979847,72.87036196686351,maharashtra,critical care,Prostate Cancer,19.0889039,72.907247,4.337,Maharashtra,Mumbai,Private,Hospital,0,0.0,5.0,0.0,1.791759469228055,0.0,0.0,0,0.0,38,3,0.07894736842105263,0.0,0.80505,0.9,0.25101
